ID,Display Name,Listed,Do Not List,Industry Avg,BEAM Avg,EPD Expiry,Footnote,Material,Manufacturer,Product Brand Name,Specifications,Notes,Countries of Manufacture,Markets of Applicability,Data added or modified,Stated EPD kgCO2e / unit,GWP units kgCO2e per,GWP kgCO2e/(common unit),Common Unit: kgCO2e / _,Metric Units,Imperial Units,GWP-bio from EPD kg CO2e/common unit,Biogenic carbon factor,% Carbon content (kgC/kg),Biogenic Storage kgCO2e/(common unit),Common Unit: kgCO2e / _,WWF Storage Factor kgCO2e/kgC,Carbon content kgC/unit,Units: kgC / _,Biogenic CO2 kg - full C value,Storage % Reduction,Density,Density Units,Addn'l factors,Addn'l factor units,R-value / inch,"k, Thermal Conductivity
W/(mK)",Moisture content %,Mass (kg),Length (m) ,Width (m) ,Depth (m) ,Unit Volume (m3),Units/m2,Material Type,Material Subtype,Product Type,Product Subtype,CSI MasterFormat,EPD ID,EPD Type,EPD Owner,EPD/LCA Prepared by,EPD Program / Operator,Internal/External Validation,EPD Verifying Agent,EPD Standards,EPD PCR Guidelines,LCA Method,EPD LCA Software,EPD LCI Database,Product Service Life (Years),Source document URL,
aaacc1,"Concrete – 25 MPa, 10% SL, GU / ABQ [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 25 MPa, 10% SL, GU",ABQ,Can. Quebec Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,280.57,m3,280.57,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 352,Industry average,Association Beton Quebec,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc2,"Concrete – 25 MPa, 10% FA, GU / ABQ [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 25 MPa, 10% FA, GU",ABQ,Can. Quebec Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,276.22,m3,276.22,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 352,Industry average,Association Beton Quebec,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc3,"Concrete – 25 MPa, 20% SL, GU / ABQ [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 25 MPa, 20% SL, GU",ABQ,Can. Quebec Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,258.8,m3,258.80,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 352,Industry average,Association Beton Quebec,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc4,"Concrete – 25 MPa, 20% FA, GU / ABQ [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 25 MPa, 20% FA, GU",ABQ,Can. Quebec Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,250.12,m3,250.12,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 352,Industry average,Association Beton Quebec,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc5,"Concrete – 25 MPa, 30% SL, GU / ABQ [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 25 MPa, 30% SL, GU",ABQ,Can. Quebec Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,237.5,m3,237.50,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 352,Industry average,Association Beton Quebec,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc6,"Concrete – 25 MPa, 30% FA, GU / ABQ [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 25 MPa, 30% FA, GU",ABQ,Can. Quebec Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,224.48,m3,224.48,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 352,Industry average,Association Beton Quebec,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
A12345,"Concrete – 25 MPa, 30% FA, GUL / ABQ [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 25 MPa, 30% FA, GUL",ABQ,Can. Quebec Avg.,,Avg of Mix with & without air,CA,CA,2024-01-23,209.43,m3,209.43,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 352,Industry average,Association Beton Quebec,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc7,"Concrete – 30 MPa, Quebec Baseline Average / ABQ [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 30 MPa, Quebec Baseline Average",ABQ,Can. Quebec Avg.,,Avg of Baseline with & without air,CA,CA,2023-02-26,326.97,m3,326.97,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 352,Industry average,Association Beton Quebec,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc8,"Concrete – 30 MPa, 10% SL, GU / ABQ [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 30 MPa, 10% SL, GU",ABQ,Can. Quebec Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,312.78,m3,312.78,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 352,Industry average,Association Beton Quebec,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc9,"Concrete – 30 MPa, 10% FA, GU / ABQ [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 30 MPa, 10% FA, GU",ABQ,Can. Quebec Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,307.94,m3,307.94,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 352,Industry average,Association Beton Quebec,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc10,"Concrete – 30 MPa, 20% SL, GU / ABQ [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 30 MPa, 20% SL, GU",ABQ,Can. Quebec Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,289.05,m3,289.05,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 352,Industry average,Association Beton Quebec,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc11,"Concrete – 30 MPa, 20% FA, GU / ABQ [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 30 MPa, 20% FA, GU",ABQ,Can. Quebec Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,279.28,m3,279.28,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 352,Industry average,Association Beton Quebec,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc12,"Concrete – 30 MPa, 30% SL, GU / ABQ [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 30 MPa, 30% SL, GU",ABQ,Can. Quebec Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,264.86,m3,264.86,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 352,Industry average,Association Beton Quebec,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc13,"Concrete – 30 MPa, 30% FA, GU / ABQ [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 30 MPa, 30% FA, GU",ABQ,Can. Quebec Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,250.16,m3,250.16,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 352,Industry average,Association Beton Quebec,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
A12346,"Concrete – 30 MPa, 30% FA, GUL / ABQ [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 30 MPa, 30% FA, GUL",ABQ,Can. Quebec Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,233.1,m3,233.10,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 352,Industry average,Association Beton Quebec,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc14,"Concrete – 35 MPa, Quebec Baseline Average / ABQ [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 35 MPa, Quebec Baseline Average",ABQ,Can. Quebec Avg.,,Avg of Baseline with & without air,CA,CA,2023-02-26,369.32,m3,369.32,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 352,Industry average,Association Beton Quebec,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc15,"Concrete – 35 MPa, 10% SL, GU / ABQ [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 35 MPa, 10% SL, GU",ABQ,Can. Quebec Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,353.75,m3,353.75,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 352,Industry average,Association Beton Quebec,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc16,"Concrete – 35 MPa, 10% FA, GU / ABQ [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 35 MPa, 10% FA, GU",ABQ,Can. Quebec Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,348.16,m3,348.16,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 352,Industry average,Association Beton Quebec,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc17,"Concrete – 35 MPa, 20% SL, GU / ABQ [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 35 MPa, 20% SL, GU",ABQ,Can. Quebec Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,326.4,m3,326.40,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 352,Industry average,Association Beton Quebec,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc18,"Concrete – 35 MPa, 20% FA, GU / ABQ [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 35 MPa, 20% FA, GU",ABQ,Can. Quebec Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,315.15,m3,315.15,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 352,Industry average,Association Beton Quebec,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc19,"Concrete – 35 MPa, 30% SL, GU / ABQ [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 35 MPa, 30% SL, GU",ABQ,Can. Quebec Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,298.49,m3,298.49,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 352,Industry average,Association Beton Quebec,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc20,"Concrete – 35 MPa, 30% FA, GU / ABQ [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 35 MPa, 30% FA, GU",ABQ,Can. Quebec Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,281.66,m3,281.66,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 352,Industry average,Association Beton Quebec,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
A12348,"Concrete – 35 MPa, 30% FA, GUL / ABQ [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 35 MPa, 30% FA, GUL",ABQ,Can. Quebec Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,262.155,m3,262.16,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 352,Industry average,Association Beton Quebec,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc21,"Concrete – 25 MPa, GU / Ontario Concrete RMCAO [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 25 MPa, GU",RMCAO,Can. Ontario Avg.,,Mix without air,CA,CA,2023-02-26,273.67,m3,273.67,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 351,Industry average,Concrete Ontario RMCAO,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc22,"Concrete – 25 MPa, 15% SL, GU / Ontario Concrete RMCAO [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 25 MPa, 15% SL, GU",RMCAO,Can. Ontario Avg.,,Mix without air,CA,CA,2023-02-26,244.24,m3,244.24,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 351,Industry average,Concrete Ontario RMCAO,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc23,"Concrete – 25 MPa, 25% SL, GU / Ontario Concrete RMCAO [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 25 MPa, 25% SL, GU",RMCAO,Can. Ontario Avg.,,Mix without air,CA,CA,2023-02-26,224.62,m3,224.62,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 351,Industry average,Concrete Ontario RMCAO,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc24,"Concrete – 25 MPa, 35% SL, GU / Ontario Concrete RMCAO [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 25 MPa, 35% SL, GU",RMCAO,Can. Ontario Avg.,,Mix without air,CA,CA,2023-02-26,205.01,m3,205.01,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 351,Industry average,Concrete Ontario RMCAO,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc25,"Concrete – 25 MPa, 50% SL, GU / Ontario Concrete RMCAO [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 25 MPa, 50% SL, GU",RMCAO,Can. Ontario Avg.,,Mix without air,CA,CA,2023-02-26,175.58,m3,175.58,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 351,Industry average,Concrete Ontario RMCAO,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
A12349,"Concrete – 25 MPa, 50% SL, GUL / Ontario Concrete RMCAO [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 25 MPa, 50% SL, GUL",RMCAO,Can. Ontario Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,168.58,m3,168.58,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 351,Industry average,Concrete Ontario RMCAO,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc26,"Concrete – 30 MPa, GU / Ontario Concrete RMCAO [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 30 MPa, GU",RMCAO,Can. Ontario Avg.,,Mix without air,CA,CA,2023-02-26,296.62,m3,296.62,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 351,Industry average,Concrete Ontario RMCAO,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc27,"Concrete – 30 MPa, 15% SL, GU / Ontario Concrete RMCAO [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 30 MPa, 15% SL, GU",RMCAO,Can. Ontario Avg.,,Mix without air,CA,CA,2023-02-26,264.38,m3,264.38,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 351,Industry average,Concrete Ontario RMCAO,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc28,"Concrete – 30 MPa, 25% SL, GU / Ontario Concrete RMCAO [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 30 MPa, 25% SL, GU",RMCAO,Can. Ontario Avg.,,Mix without air,CA,CA,2023-02-26,242.88,m3,242.88,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 351,Industry average,Concrete Ontario RMCAO,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc29,"Concrete – 30 MPa, 35% SL, GU / Ontario Concrete RMCAO [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 30 MPa, 35% SL, GU",RMCAO,Can. Ontario Avg.,,Mix without air,CA,CA,2023-02-26,221.39,m3,221.39,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 351,Industry average,Concrete Ontario RMCAO,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc30,"Concrete – 30 MPa, 50% SL, GU / Ontario Concrete RMCAO [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 30 MPa, 50% SL, GU",RMCAO,Can. Ontario Avg.,,Mix without air,CA,CA,2023-02-26,189.14,m3,189.14,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 351,Industry average,Concrete Ontario RMCAO,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
A12350,"Concrete – 30 MPa, 50% SL, GUL / Ontario Concrete RMCAO [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 30 MPa, 50% SL, GUL",RMCAO,Can. Ontario Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,188.23,m3,188.23,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 351,Industry average,Concrete Ontario RMCAO,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc31,"Concrete – 35 MPa, GU / Ontario Concrete RMCAO [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 35 MPa, GU",RMCAO,Can. Ontario Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,354.3,m3,354.30,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 351,Industry average,Concrete Ontario RMCAO,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc32,"Concrete – 35 MPa, 15% SL, GU / Ontario Concrete RMCAO [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 35 MPa, 15% SL, GU",RMCAO,Can. Ontario Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,314.98,m3,314.98,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 351,Industry average,Concrete Ontario RMCAO,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc33,"Concrete – 35 MPa, 25% SL, GU / Ontario Concrete RMCAO [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 35 MPa, 25% SL, GU",RMCAO,Can. Ontario Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,288.76,m3,288.76,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 351,Industry average,Concrete Ontario RMCAO,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc34,"Concrete – 35 MPa, 35% SL, GU / Ontario Concrete RMCAO [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 35 MPa, 35% SL, GU",RMCAO,Can. Ontario Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,262.54,m3,262.54,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 351,Industry average,Concrete Ontario RMCAO,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
aaacc35,"Concrete – 35 MPa, 50% SL, GU / Ontario Concrete RMCAO [Industry Avg | CA]",TRUE,FALSE,TRUE,FALSE,2027-07-27,,"Concrete - 35 MPa, 50% SL, GU",RMCAO,Can. Ontario Avg.,,Avg of Mix with & without air,CA,CA,2023-02-26,223.22,m3,223.22,m3,m³,ft³,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,Concrete,,,EPD 351,Industry average,Concrete Ontario RMCAO,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,,
