,ROOF,,,,,,,,,,,,
,"PROJECT NAME:    Sample Project DOE Prototype
SCENARIO:              Baseline
BEAM VERSION:     V1.1",SECTION COMPLETE?,False,,,,"2,450   ","2,450   ",0   ,0   ,,,T11
"
Select materials in your project using the checkboxes (col. G). Once selected, the emissions of these materials will be added to the section SUBTOTAL (G2) and to the project total. 

The NET CARBON column (col. H) presents the net material carbon emissions (EMISSIONS minus STORAGE) of each material based on the QUANTITY and PERCENTAGE entered. 

Where applicable, the R-VALUE, THICKNESS, FRAMING SPACING, etc. must be entered in the AVACADO GREEN cells.

Update the PERCENTAGE value (col. E) as appropriate. Understand that the carbon values will only update for that row, after which comparison with other rows may no longer be valid.
",,,,,,,,,,,,,
CATEGORY,MATERIAL,QUANTITY,UNITS,%,,SELECT,"NET
EMISSIONS
kg CO₂e","GROSS
EMISSIONS
kg CO₂e","STORAGE
Short Cycle
kg CO₂🤚","STORAGE
Long Cycle
kg CO₂ 🤚","SELECT
Long Cycle",FOOTNOTE,ID
WOOD ROOF FRAMING,,FRAMING SPACING:,24.0,in,,,,,,,,,T11|C01
WOOD TRUSS ROOF FRAMING,,,,,,,,,,,,,T11|C01|S01
,"Wood roof truss / Gable Roof, Double Howe, 2x6 Chords, 2x4 Webs, 4:12 Pitch / QWEB [Industry Avg | CA]",116.3,m²,1.0,,True,482.2176509,482.2176509,0,1807.990953,False,"Custom BEAM assembly, BfCA BioC calc by mass",T11|C01|S01|91617a
WOOD I-JOIST ROOF FRAMING,,,,,,,,,,,,,T11|C01|S02
,"Wood I joist / TJI 230/360 / 16"" Depth / AWC & CWC [Industry Avg | US & CA]",116.3,m²,1.0,,False,460.0628257,460.0628257,0,1818.065532,False,Expired 2025,T11|C01|S02|f53d9a
,"Wood I joist / TJI 230/360 / 14"" Depth / AWC & CWC [Industry Avg | US & CA]",116.3,m²,1.0,,False,433.9925989,433.9925989,0,1715.041819,False,Expired 2025,T11|C01|S02|a6h0p2
,"Wood I joist / TJI 230/360 / 11-7/8"" Depth / AWC & CWC [Industry Avg | US & CA]",116.3,m²,1.0,,False,394.503873,394.503873,0,1558.991194,False,Expired 2025,T11|C01|S02|cec541
,"Wood I joist / TJI 230/360 / 9-1/2"" Depth / AWC & CWC [Industry Avg | US & CA]",116.3,m²,1.0,,False,355.0151472,355.0151472,0,1402.940569,False,Expired 2025,T11|C01|S02|d92kl5
,"Wood I joist / RedBuilt / Red-I Joists / Red I-65 / 16"" depth, 2.5 x 1.5"" LVL flanges",116.3,m²,1.0,,False,949.7276051,949.7276051,0,1830.897256,False,BfCA BioC calc by mass,T11|C01|S02|WIJ005
,"Wood I joist / RedBuilt / Red-I Joists / Red I-65 / 14"" depth, 2.5 x 1.5"" LVL flanges",116.3,m²,1.0,,False,881.4564514,881.4564514,0,1699.283236,False,BfCA BioC calc by mass,T11|C01|S02|WIJ004
,"Wood I joist / RedBuilt / Red-I Joists / Red I-65 / 11.875"" depth, 2.5 x 1.5"" LVL flanges",116.3,m²,1.0,,False,811.6681609,811.6681609,0,1564.74446,False,BfCA BioC calc by mass,T11|C01|S02|WIJ003
,"Wood I joist / RedBuilt / Red-I Joists / Red I-45 / 16"" depth, 1.75 x 1.5"" LVL flanges",116.3,m²,1.0,,False,676.6429902,676.6429902,0,1304.441176,False,BfCA BioC calc by mass,T11|C01|S02|WIJ002
,"Wood I joist / RedBuilt / Red-I Joists / Red I-45 / 14"" depth, 1.75 x 1.5"" LVL flanges",116.3,m²,1.0,,False,564.3748708,564.3748708,0,1088.009232,False,BfCA BioC calc by mass,T11|C01|S02|WIJ001
,"Wood I joist / RedBuilt / Red-I Joists / Red I-45 / 11.875"" depth, 1.75 x 1.5"" LVL flanges",116.3,m²,1.0,,False,30.78100699,30.78100699,0,959.3199682,False,BfCA BioC calc by mass,T11|C01|S02|WIJ000
LIGHT WOOD SITE-BUILT ROOF FRAMING,,,,,,,,,,,,,T11|C01|S03
,Wood / SPF / 2x12 Lumber / AWC & CWC [Industry Avg | US & CA],116.3,m²,1.0,,False,197.703475,197.703475,0,42246.65412,False,Expired 2025; BfCA BioC calc by mass,T11|C01|S03|o3kwx9
,Wood / SPF / 2x10 Lumber / AWC & CWC [Industry Avg | US & CA],116.3,m²,1.0,,False,162.5561905,162.5561905,0,34736.13783,False,Expired 2025; BfCA BioC calc by mass,T11|C01|S03|8vkef3
,Wood / SPF / 2x8 Lumber / AWC & CWC [Industry Avg | US & CA],116.3,m²,1.0,,False,127.4089061,127.4089061,0,27225.62154,False,Expired 2025; BfCA BioC calc by mass,T11|C01|S03|4lv9wd
,Wood / SPF / 2x8 Lumber / Surfaced Dry Softwood Lumber Produced in British Columbia,116.3,m²,1.0,,False,92.56927177,92.56927177,0,25341.98655,False,,T11|C01|S03|spf002
,Wood / SPF / 2x6 Lumber / AWC & CWC [Industry Avg | US & CA],116.3,m²,1.0,,False,96.65503222,96.65503222,0,20653.91979,False,Expired 2025; BfCA BioC calc by mass,T11|C01|S03|c309dk
,Wood / SPF / 2x6 Lumber / Surfaced Dry Softwood Lumber Produced in British Columbia,116.3,m²,1.0,,False,70.22496479,70.22496479,0,19224.95531,False,,T11|C01|S03|spf001
ROOF DECKING,,,,,,,,,,,,,T11|C02
GYPSUM PANELS,,,,,,,,,,,,,T11|C02|S01
